POZO,FECHA,AGUA_INYECTADA,PIA
well_15,20/08/2022,0,0
well_15,21/08/2022,0,0
well_15,22/08/2022,0,0
well_15,23/08/2022,0,0
well_15,24/08/2022,0,0
well_15,25/08/2022,0,0
well_15,26/08/2022,0,0
well_15,27/08/2022,0,0
well_15,28/08/2022,0,0
well_15,29/08/2022,1874,243
well_15,30/08/2022,1908,242
well_15,31/08/2022,1888,252
well_15,1/09/2022,1777,221
well_15,2/09/2022,1765,169
well_15,3/09/2022,1526,169
well_15,4/09/2022,1555,1115
well_15,5/09/2022,1147,1115
well_15,6/09/2022,1747,1115
well_15,7/09/2022,1910,1115
well_15,8/09/2022,1631,1115
well_15,9/09/2022,1795,420
well_15,10/09/2022,1867,460
well_15,11/09/2022,1795,407
well_15,12/09/2022,1452,430
well_15,13/09/2022,747,430
well_15,14/09/2022,724,420
well_15,15/09/2022,1807,490
well_15,16/09/2022,644,490
well_15,17/09/2022,0,0
well_15,18/09/2022,0,0
well_15,19/09/2022,947,384
well_15,20/09/2022,1444,380
well_15,21/09/2022,873,380
well_15,22/09/2022,1771,396
well_15,23/09/2022,1219,396
well_15,24/09/2022,1767,396
well_15,25/09/2022,1622,396
well_15,26/09/2022,1733,1090
well_15,27/09/2022,1702,1090
well_15,28/09/2022,1582,1090
well_15,29/09/2022,1546,1090
well_15,30/09/2022,1557,1480
well_15,1/10/2022,1387,1480
well_15,2/10/2022,1581,530
well_15,3/10/2022,1557,540
well_15,4/10/2022,1510,550
well_15,5/10/2022,1540,540
well_15,6/10/2022,1505,550
well_15,7/10/2022,1484,476
well_15,8/10/2022,1469,466
well_15,9/10/2022,1456,487
well_15,10/10/2022,1427,465
well_15,11/10/2022,1409,479
well_15,12/10/2022,1356,470
well_15,13/10/2022,1386,409
well_15,14/10/2022,1330,409
well_15,15/10/2022,1323,1106
well_15,16/10/2022,1326,1106
well_15,17/10/2022,1332,1106
well_15,18/10/2022,1332,1106
well_15,19/10/2022,1197,1091
well_15,20/10/2022,1311,1093
well_15,21/10/2022,1166,440
well_15,22/10/2022,1286,450
well_15,23/10/2022,1259,460
well_15,24/10/2022,1235,480
well_15,25/10/2022,1184,440
well_15,26/10/2022,1171,440
well_15,27/10/2022,1140,440
well_15,28/10/2022,910,239
well_15,29/10/2022,1081,340
well_15,30/10/2022,1154,349
well_15,31/10/2022,1136,350
well_15,1/11/2022,1124,359
well_15,2/11/2022,1114,358
well_15,3/11/2022,1097,360
well_15,4/11/2022,1072,981
well_15,5/11/2022,1039,981
well_15,6/11/2022,1039,981
well_15,7/11/2022,441,981
well_15,8/11/2022,796,981
well_15,9/11/2022,775,981
well_15,10/11/2022,697,981
well_15,11/11/2022,476,520
well_15,12/11/2022,1449,530
well_15,13/11/2022,1372,550
well_15,14/11/2022,1322,550
well_15,15/11/2022,1479,560
well_15,16/11/2022,1468,590
well_15,17/11/2022,1465,630
well_15,18/11/2022,619,630
well_15,19/11/2022,746,721
well_15,20/11/2022,1804,764
well_15,21/11/2022,1782,786
well_15,22/11/2022,1733,804
well_15,23/11/2022,1789,788
well_15,24/11/2022,1770,810
well_15,25/11/2022,1586,810
well_15,26/11/2022,1756,953
well_15,27/11/2022,1762,953
well_15,28/11/2022,1681,970
well_15,29/11/2022,1743,987
well_15,30/11/2022,1708,996
well_15,1/12/2022,1574,999
well_15,2/12/2022,1701,980
well_15,3/12/2022,1645,1000
well_15,4/12/2022,1561,1000
well_15,5/12/2022,1591,1000
well_15,6/12/2022,1587,1030
well_15,7/12/2022,1549,1060
well_15,8/12/2022,1569,1050
well_15,9/12/2022,1356,967
well_15,10/12/2022,1408,971
well_15,11/12/2022,1511,981
well_15,12/12/2022,1544,981
well_15,13/12/2022,1523,981
well_15,14/12/2022,1504,981
well_15,15/12/2022,1502,981
well_15,16/12/2022,1467,981
well_15,17/12/2022,1454,981
well_15,18/12/2022,1307,1068
well_15,19/12/2022,1311,1068
well_15,20/12/2022,1424,1068
well_15,21/12/2022,1411,1068
well_15,22/12/2022,1377,1068
well_15,23/12/2022,1394,1080
well_15,24/12/2022,1245,1270
well_15,25/12/2022,1564,1290
well_15,26/12/2022,1517,1300
well_15,27/12/2022,1501,1300
well_15,28/12/2022,1496,1300
well_15,29/12/2022,1490,1300
well_15,30/12/2022,1495,1239
well_15,31/12/2022,1484,1240
well_15,1/01/2023,1484,1239
well_15,2/01/2023,1490,1320
well_15,3/01/2023,1481,1295
well_15,4/01/2023,1580,1196
well_15,5/01/2023,1564,1290
well_15,6/01/2023,1547,1290
well_15,7/01/2023,1454,1290
well_15,8/01/2023,1547,1323
well_15,9/01/2023,1499,1321
well_15,10/01/2023,1488,1320
well_15,11/01/2023,1488,1320
well_15,12/01/2023,1352,1320
well_15,13/01/2023,1438,1300
well_15,14/01/2023,1458,1320
well_15,15/01/2023,1433,1320
well_15,16/01/2023,1390,1300
well_15,17/01/2023,1272,1300
well_15,18/01/2023,1067,1300
well_15,19/01/2023,1358,1300
well_15,20/01/2023,1353,1229
well_15,21/01/2023,1302,1310
well_15,22/01/2023,1368,1310
well_15,23/01/2023,1210,1410
well_15,24/01/2023,933,1257
well_15,25/01/2023,1484,1350
well_15,26/01/2023,1481,1325
well_15,27/01/2023,1404,1325
well_15,28/01/2023,1455,1300
well_15,29/01/2023,1385,1300
well_15,30/01/2023,1326,1300
well_15,31/01/2023,1394,1280
well_15,1/02/2023,1553,1260
well_15,2/02/2023,1246,1200
well_15,3/02/2023,1515,1200
well_15,4/02/2023,1447,1198
well_15,5/02/2023,1444,1230
well_15,6/02/2023,1411,1150
well_15,7/02/2023,1239,1150
well_15,8/02/2023,1362,1110
well_15,9/02/2023,1322,1100
well_15,10/02/2023,1398,1217
well_15,11/02/2023,1436,1125
well_15,12/02/2023,1384,1070
well_15,13/02/2023,1327,1075
well_15,14/02/2023,1381,1087
well_15,15/02/2023,1105,1089
well_15,16/02/2023,1357,1130
well_15,17/02/2023,1098,1100
well_15,18/02/2023,1307,1100
well_15,19/02/2023,1351,1100
well_15,20/02/2023,1219,1120
well_15,21/02/2023,1279,1120
well_15,22/02/2023,1074,1120
well_15,23/02/2023,1315,1120
well_15,24/02/2023,1084,1120
well_15,25/02/2023,1146,1120
well_15,26/02/2023,1261,1060
well_15,27/02/2023,1088,940
well_15,28/02/2023,1193,970
well_15,1/03/2023,1185,970
well_15,2/03/2023,1190,970
well_15,3/03/2023,1214,1023
well_15,4/03/2023,1205,966
well_15,5/03/2023,1216,968
well_15,6/03/2023,1218,973
well_15,7/03/2023,1220,978
well_15,8/03/2023,969,927
well_15,9/03/2023,1207,936
well_15,10/03/2023,1055,1000
well_15,11/03/2023,1214,1000
well_15,12/03/2023,1193,1000
well_15,13/03/2023,1183,1000
well_15,14/03/2023,1117,1028
well_15,15/03/2023,88,0
well_15,16/03/2023,0,0
well_15,17/03/2023,0,0
well_15,18/03/2023,0,0
well_15,19/03/2023,0,0
well_15,20/03/2023,0,0
well_15,21/03/2023,0,0
well_15,22/03/2023,0,0
well_15,23/03/2023,0,0
well_15,24/03/2023,597,865
well_15,25/03/2023,850,846
well_15,26/03/2023,0,0
well_15,27/03/2023,0,0
well_15,28/03/2023,0,0
well_15,29/03/2023,0,0
well_15,30/03/2023,0,0
well_15,31/03/2023,0,0
well_15,1/04/2023,0,0
well_15,2/04/2023,0,0
well_15,3/04/2023,0,0
well_15,4/04/2023,0,0
well_15,5/04/2023,0,0
well_15,6/04/2023,0,0
well_15,7/04/2023,0,0
well_15,8/04/2023,0,0
well_15,9/04/2023,0,0
well_15,10/04/2023,0,0
well_15,11/04/2023,0,0
well_15,12/04/2023,0,0
well_15,13/04/2023,0,0
well_15,14/04/2023,0,0
well_15,15/04/2023,0,0
well_15,16/04/2023,0,0
well_15,17/04/2023,1112,1101
well_15,18/04/2023,340,700
well_15,19/04/2023,897,790
well_15,20/04/2023,1267,760
well_15,21/04/2023,1221,760
well_15,22/04/2023,1245,780
well_15,23/04/2023,896,780
well_15,24/04/2023,1253,780
well_15,25/04/2023,1167,820
well_15,26/04/2023,1249,840
well_15,27/04/2023,1103,820
well_15,28/04/2023,1245,850
well_15,29/04/2023,1162,650
well_15,30/04/2023,1176,680
well_15,1/05/2023,1190,689
well_15,2/05/2023,1182,695
well_15,3/05/2023,1182,700
well_15,4/05/2023,1180,708
well_15,5/05/2023,1123,856
well_15,6/05/2023,509,856
well_15,7/05/2023,119,747
well_15,8/05/2023,509,745
well_15,9/05/2023,177,1013
well_15,10/05/2023,1054,798
well_15,11/05/2023,504,778
well_15,12/05/2023,419,920
well_15,13/05/2023,1272,926
well_15,14/05/2023,1226,880
well_15,15/05/2023,1211,881
well_15,16/05/2023,805,884
well_15,17/05/2023,0,0
well_15,18/05/2023,0,0
well_15,19/05/2023,726,885
well_15,20/05/2023,1277,885
well_15,21/05/2023,1244,885
well_15,22/05/2023,1232,885
well_15,23/05/2023,1105,760
well_15,24/05/2023,1090,780
well_15,25/05/2023,1073,790
well_15,26/05/2023,201,749
well_15,27/05/2023,0,0
well_15,28/05/2023,0,0
well_15,29/05/2023,0,0
well_15,30/05/2023,0,0
well_15,31/05/2023,0,0
well_15,1/06/2023,0,0
well_15,2/06/2023,0,0
well_15,3/06/2023,0,0
well_15,4/06/2023,0,0
well_15,5/06/2023,0,0
well_15,6/06/2023,0,0
well_15,7/06/2023,347,900
well_15,8/06/2023,1250,840
well_15,9/06/2023,1225,860
well_15,10/06/2023,1246,670
well_15,11/06/2023,966,670
well_15,12/06/2023,0,0
well_15,13/06/2023,0,0
well_15,14/06/2023,0,0
well_15,15/06/2023,0,0
well_15,16/06/2023,0,0
well_15,17/06/2023,828,988
well_15,18/06/2023,1091,1071
well_15,19/06/2023,1780,1067
well_15,20/06/2023,1757,1037
well_15,21/06/2023,1707,1032
well_15,22/06/2023,1747,1066
well_15,23/06/2023,1732,1170
well_15,24/06/2023,1638,1160
well_15,25/06/2023,1695,1168
well_15,26/06/2023,1679,1172
well_15,27/06/2023,1594,1106
well_15,28/06/2023,1562,1179
well_15,29/06/2023,1500,1026
well_15,30/06/2023,1435,1000
well_15,1/07/2023,1451,1000
well_15,2/07/2023,1361,980
well_15,3/07/2023,1423,980
well_15,4/07/2023,1462,1040
well_15,5/07/2023,1576,1200
well_15,6/07/2023,1461,1060
well_15,7/07/2023,1450,1060
well_15,8/07/2023,422,990
well_15,9/07/2023,1419,987
well_15,10/07/2023,1397,986
well_15,11/07/2023,391,1038
well_15,12/07/2023,1335,1040
well_15,13/07/2023,1330,990
well_15,14/07/2023,1385,940
well_15,15/07/2023,1376,940
well_15,16/07/2023,1346,920
well_15,17/07/2023,1417,1210
well_15,18/07/2023,1607,1220
well_15,19/07/2023,1000,1220
well_15,20/07/2023,1152,1400
well_15,21/07/2023,308,1380
well_15,22/07/2023,1368,1380
well_15,23/07/2023,1344,1380
well_15,24/07/2023,451,1360
well_15,25/07/2023,1328,1370
well_15,26/07/2023,1339,1380
well_15,27/07/2023,1327,1380
well_15,28/07/2023,1293,1309
well_15,29/07/2023,1304,1317
well_15,30/07/2023,1287,1319
well_15,31/07/2023,1280,1314
well_15,1/08/2023,1270,1312
well_15,2/08/2023,1250,1315
well_15,3/08/2023,1237,1326
well_15,4/08/2023,1226,1380
well_15,5/08/2023,1214,1380
well_15,6/08/2023,1203,1380
well_15,7/08/2023,1199,1380
well_15,8/08/2023,1223,1480
well_15,9/08/2023,1244,1480
well_15,10/08/2023,1239,1480
well_15,11/08/2023,1298,1430
well_15,12/08/2023,1427,1365
well_15,13/08/2023,1433,1359
well_15,14/08/2023,1429,1358
well_15,15/08/2023,1423,1358
well_15,16/08/2023,1468,1310
well_15,17/08/2023,1357,1314
well_15,18/08/2023,1501,1316
well_15,19/08/2023,1472,1339
well_15,20/08/2023,699,1340
well_15,21/08/2023,193,1403
well_15,22/08/2023,189,1400
well_15,23/08/2023,183,1402
well_15,24/08/2023,0,0
well_15,25/08/2023,158,1600
well_15,26/08/2023,1183,1500
well_15,27/08/2023,1185,1500
well_15,28/08/2023,1162,1440
well_15,29/08/2023,1182,1480
well_15,30/08/2023,1163,1480
well_15,31/08/2023,1181,1480
well_15,1/09/2023,1178,1419
well_15,2/09/2023,1167,1412
well_15,3/09/2023,1091,1407
well_15,4/09/2023,973,1478
well_15,5/09/2023,357,1439
well_15,6/09/2023,1097,1400
well_15,7/09/2023,1191,1415
well_15,8/09/2023,1140,1387
well_15,9/09/2023,1180,1391
well_15,10/09/2023,926,1453
well_15,11/09/2023,1161,1412
well_15,12/09/2023,816,1412
well_15,13/09/2023,254,1458
well_15,14/09/2023,811,986
well_15,15/09/2023,1155,990
well_15,16/09/2023,1143,1360
well_15,17/09/2023,1134,1355
well_15,18/09/2023,1109,1291
well_15,19/09/2023,1113,917
well_15,20/09/2023,1035,1210
well_15,21/09/2023,896,870
well_15,22/09/2023,1147,1266
well_15,23/09/2023,1172,1370
well_15,24/09/2023,1214,1341
well_15,25/09/2023,1200,1341
well_15,26/09/2023,1190,1341
well_15,27/09/2023,1176,1341
well_15,28/09/2023,1068,1341
well_15,29/09/2023,1020,1268
well_15,30/09/2023,1152,1262
well_15,1/10/2023,1150,1271
well_15,2/10/2023,1124,1235
well_15,3/10/2023,1113,1203
well_15,4/10/2023,1128,1209
well_15,5/10/2023,1124,1215
well_15,6/10/2023,1103,1220
well_15,7/10/2023,919,1220
well_15,8/10/2023,0,0
well_15,9/10/2023,505,1300
well_15,10/10/2023,1198,1340
well_15,11/10/2023,1190,1340
well_15,12/10/2023,1180,1340
well_15,13/10/2023,1060,1252
well_15,14/10/2023,1181,1256
well_15,15/10/2023,1177,1246
well_15,16/10/2023,822,1220
well_15,17/10/2023,604,1243
well_15,18/10/2023,1130,1251
well_15,19/10/2023,1129,1274
well_15,20/10/2023,1127,1268
well_15,21/10/2023,1115,1256
well_15,22/10/2023,1094,1246
well_15,23/10/2023,1078,1201
well_15,24/10/2023,1091,1212
well_15,25/10/2023,1120,1285
well_15,26/10/2023,295,1285
well_15,27/10/2023,1136,1460
well_15,28/10/2023,960,1460
well_15,29/10/2023,1083,1440
well_15,30/10/2023,1243,1440
well_15,31/10/2023,1022,1440
well_15,1/11/2023,1132,1440
well_15,2/11/2023,1182,1400
well_15,3/11/2023,1337,1353
well_15,4/11/2023,1327,1353
well_15,5/11/2023,1320,1347
well_15,6/11/2023,1284,1327
well_15,7/11/2023,1248,1309
well_15,8/11/2023,1272,1298
well_15,9/11/2023,1302,1294
well_15,10/11/2023,1292,1280
well_15,11/11/2023,1288,1292
well_15,12/11/2023,1191,1291
well_15,13/11/2023,1293,1277
well_15,14/11/2023,1288,1307
well_15,15/11/2023,1069,1311
well_15,16/11/2023,1308,1320
well_15,17/11/2023,1282,1340
well_15,18/11/2023,1289,1380
well_15,19/11/2023,1303,1400
well_15,20/11/2023,1237,1400
well_15,21/11/2023,1271,1400
well_15,22/11/2023,1294,1400
well_15,23/11/2023,1276,1400
well_15,24/11/2023,1287,1304
well_15,25/11/2023,1257,1279
well_15,26/11/2023,1297,1270
well_15,27/11/2023,1300,1270
well_15,28/11/2023,1292,1270
well_15,29/11/2023,1279,1262
well_15,30/11/2023,1234,1243
well_15,1/12/2023,1290,1257
well_15,2/12/2023,1271,1223
well_15,3/12/2023,1286,1230
well_15,4/12/2023,1266,1226
well_15,5/12/2023,1159,1230
well_15,6/12/2023,1266,1238
well_15,7/12/2023,1260,1242
well_15,8/12/2023,1257,1300
well_15,9/12/2023,1245,1239
well_15,10/12/2023,1236,1280
well_15,11/12/2023,1211,1300
well_15,12/12/2023,1279,1340
well_15,13/12/2023,1307,1380
well_15,14/12/2023,1292,1380
well_15,15/12/2023,1287,1326
well_15,16/12/2023,1288,1324
well_15,17/12/2023,1286,1329
well_15,18/12/2023,1275,1334
well_15,19/12/2023,1276,1346
well_15,20/12/2023,1281,1330
well_15,21/12/2023,759,1330
well_15,22/12/2023,0,0
well_15,23/12/2023,0,0
well_15,24/12/2023,0,0
well_15,25/12/2023,0,0
well_15,26/12/2023,0,0
well_15,27/12/2023,0,0
well_15,28/12/2023,0,0
well_15,29/12/2023,0,0
well_15,30/12/2023,0,0
well_15,31/12/2023,494,1550
well_15,1/01/2024,748,1520
well_15,2/01/2024,761,1530
well_15,3/01/2024,390,1520
well_15,4/01/2024,745,1530
well_15,5/01/2024,743,1527
well_15,6/01/2024,737,1530
well_15,7/01/2024,726,1526
well_15,8/01/2024,723,1528
well_15,9/01/2024,716,1510
well_15,10/01/2024,709,1507
well_15,11/01/2024,705,1505
well_15,12/01/2024,700,1505
well_15,13/01/2024,695,1503
well_15,14/01/2024,696,1500
well_15,15/01/2024,699,1498
well_15,16/01/2024,710,1611
well_15,17/01/2024,706,1550
well_15,18/01/2024,702,1555
well_15,19/01/2024,699,1575
well_15,20/01/2024,697,1554
well_15,21/01/2024,701,1561
well_15,22/01/2024,659,1552
well_15,23/01/2024,691,1551
well_15,24/01/2024,688,1548
well_15,25/01/2024,687,1547
well_15,26/01/2024,702,1542
well_15,27/01/2024,695,1544
well_15,28/01/2024,684,1550
well_15,29/01/2024,699,1558
well_15,30/01/2024,696,1554
well_15,31/01/2024,689,1547
well_15,1/02/2024,688,1534
well_15,2/02/2024,676,1529
well_15,3/02/2024,677,1528
well_15,4/02/2024,675,1519
well_15,5/02/2024,675,1523
well_15,6/02/2024,673,1511
well_15,7/02/2024,669,1502
well_15,8/02/2024,661,1514
well_15,9/02/2024,683,1538
well_15,10/02/2024,679,1531
well_15,11/02/2024,679,1539
well_15,12/02/2024,682,1548
well_15,13/02/2024,682,1545
well_15,14/02/2024,681,1549
well_15,15/02/2024,679,1541
well_15,16/02/2024,673,1537
well_15,17/02/2024,677,1540
well_15,18/02/2024,685,1534
well_15,19/02/2024,686,1533
well_15,20/02/2024,684,1526
well_15,21/02/2024,681,1528
well_15,22/02/2024,679,1529
well_15,23/02/2024,682,1541
well_15,24/02/2024,678,1537
well_15,25/02/2024,676,1537
well_15,26/02/2024,672,1511
well_15,27/02/2024,662,1498
well_15,28/02/2024,660,1495
well_15,29/02/2024,564,1486
well_15,1/03/2024,0,0
well_15,2/03/2024,0,0
well_15,3/03/2024,0,0
well_15,4/03/2024,0,0
well_15,5/03/2024,383,653
well_15,6/03/2024,1567,648
well_15,7/03/2024,1528,575
well_15,8/03/2024,1496,594
well_15,9/03/2024,1530,536
well_15,10/03/2024,1606,624
well_15,11/03/2024,1777,887
well_15,12/03/2024,1915,913
well_15,13/03/2024,1784,836
well_15,14/03/2024,1846,847
well_15,15/03/2024,1838,855
well_15,16/03/2024,1833,867
well_15,17/03/2024,1825,868
well_15,18/03/2024,1814,882
well_15,19/03/2024,1809,890
well_15,20/03/2024,1803,898
well_15,21/03/2024,1796,903
well_15,22/03/2024,1788,907
well_15,23/03/2024,1787,915
well_15,24/03/2024,1758,733
well_15,25/03/2024,1720,834
well_15,26/03/2024,1193,680
well_15,27/03/2024,752,820
well_15,28/03/2024,1797,778
well_15,29/03/2024,1877,840
well_15,30/03/2024,1844,881
well_15,31/03/2024,1817,889
well_15,1/04/2024,1792,927
well_15,2/04/2024,1788,946
well_15,3/04/2024,1779,953
well_15,4/04/2024,1750,874
well_15,5/04/2024,1679,887
well_15,6/04/2024,1803,913
well_15,7/04/2024,1634,888
well_15,8/04/2024,1809,899
well_15,9/04/2024,1800,903
well_15,10/04/2024,1651,911
well_15,11/04/2024,1630,908
well_15,12/04/2024,1618,1020
well_15,13/04/2024,1660,1000
well_15,14/04/2024,1465,1020
well_15,15/04/2024,1771,1030
well_15,16/04/2024,1583,1040
well_15,17/04/2024,1755,1030
well_15,18/04/2024,1753,1040
well_15,19/04/2024,1743,1040
well_15,20/04/2024,1726,1040
well_15,21/04/2024,1722,1040
well_15,22/04/2024,1775,1040
well_15,23/04/2024,1792,1040
well_15,24/04/2024,1796,990
well_15,25/04/2024,1788,996
well_15,26/04/2024,1774,994
well_15,27/04/2024,1760,997
well_15,28/04/2024,1357,997
well_15,29/04/2024,1577,878
well_15,30/04/2024,1468,885
well_15,1/05/2024,1592,889
well_15,2/05/2024,1650,884
well_15,3/05/2024,1611,891
well_15,4/05/2024,1611,901
well_15,5/05/2024,1609,905
well_15,6/05/2024,1605,903
well_15,7/05/2024,1308,852
well_15,8/05/2024,1634,877
well_15,9/05/2024,1605,839
well_15,10/05/2024,1636,848
well_15,11/05/2024,1618,856
well_15,12/05/2024,1611,863
well_15,13/05/2024,1600,862
well_15,14/05/2024,1577,869
well_15,15/05/2024,1565,874
well_15,16/05/2024,1552,874
well_15,17/05/2024,1539,872
well_15,18/05/2024,1521,871
well_15,19/05/2024,1517,874
well_15,20/05/2024,1517,880
well_15,21/05/2024,1512,885
well_15,22/05/2024,1504,886
well_15,23/05/2024,1478,859
well_15,24/05/2024,1504,846
well_15,25/05/2024,1504,812
well_15,26/05/2024,1633,889
well_15,27/05/2024,1650,840
well_15,28/05/2024,1632,856
well_15,29/05/2024,1613,967
well_15,30/05/2024,1599,968
well_15,31/05/2024,1583,933
well_15,1/06/2024,1571,981
well_15,2/06/2024,696,981
well_15,3/06/2024,1589,968
well_15,4/06/2024,1601,960
well_15,5/06/2024,1596,961
well_15,6/06/2024,1586,966
well_15,7/06/2024,1572,986
well_15,8/06/2024,1562,979
well_15,9/06/2024,1550,1000
well_15,10/06/2024,1541,991
well_15,11/06/2024,1539,991
well_15,12/06/2024,1526,994
well_15,13/06/2024,1528,996
well_15,14/06/2024,1528,996
well_15,15/06/2024,1525,1090
well_15,16/06/2024,1513,992
well_15,17/06/2024,1508,994
well_15,18/06/2024,1503,994
well_15,19/06/2024,1496,989
well_15,20/06/2024,1494,1090
well_15,21/06/2024,1489,987
well_15,22/06/2024,1488,986
well_15,23/06/2024,1506,963
well_15,24/06/2024,1512,960
well_15,25/06/2024,1511,863
well_15,26/06/2024,1515,966
well_15,27/06/2024,1511,966
well_15,28/06/2024,1512,965
well_15,29/06/2024,1517,975
well_15,30/06/2024,1504,980
well_15,1/07/2024,1496,980
well_15,2/07/2024,1496,986
well_15,3/07/2024,1499,981
well_15,4/07/2024,1505,985
well_15,5/07/2024,1500,1100
well_15,6/07/2024,1498,991
well_15,7/07/2024,1480,930
well_15,8/07/2024,1537,937
well_15,9/07/2024,1537,948
well_15,10/07/2024,1508,930
well_15,11/07/2024,1544,943
well_15,12/07/2024,1523,1040
well_15,13/07/2024,1522,1040
well_15,14/07/2024,1518,954
well_15,15/07/2024,1517,961
well_15,16/07/2024,1511,965
well_15,17/07/2024,1506,973
well_15,18/07/2024,1499,974
well_15,19/07/2024,1493,946
well_15,20/07/2024,1522,1010
well_15,21/07/2024,1220,920
well_15,22/07/2024,1169,997
well_15,23/07/2024,1533,1018
well_15,24/07/2024,1514,1027
well_15,25/07/2024,1511,1036
well_15,26/07/2024,1505,1034
well_15,27/07/2024,1503,1039
well_15,28/07/2024,1493,1002
well_15,29/07/2024,1524,1022
well_15,30/07/2024,1513,1023
well_15,31/07/2024,1504,1035
well_15,1/08/2024,1499,1042
well_15,2/08/2024,1490,1051
well_15,3/08/2024,1484,1056
well_15,4/08/2024,1480,1060
well_25,10/12/2021,1649,960
well_25,11/12/2021,1746,977
well_25,12/12/2021,1516,992
well_25,13/12/2021,1600,1005
well_25,14/12/2021,1599,1015
well_25,15/12/2021,1579,1003
well_25,16/12/2021,1580,1008
well_25,17/12/2021,1572,984
well_25,18/12/2021,1533,985
well_25,19/12/2021,1489,811
well_25,20/12/2021,1496,843
well_25,21/12/2021,1552,822
well_25,22/12/2021,1496,674
well_25,23/12/2021,1406,661
well_25,24/12/2021,1398,662
well_25,25/12/2021,1381,622
well_25,26/12/2021,1418,632
well_25,27/12/2021,1431,590
well_25,28/12/2021,1476,605
well_25,29/12/2021,1466,609
well_25,30/12/2021,1437,818
well_25,31/12/2021,0,0
well_25,1/01/2022,1358,816
well_25,2/01/2022,749,810
well_25,3/01/2022,1447,622
well_25,4/01/2022,1447,614
well_25,5/01/2022,1447,615
well_25,6/01/2022,1445,1445
well_25,7/01/2022,1438,610
well_25,8/01/2022,1436,607
well_25,9/01/2022,1430,648
well_25,10/01/2022,1433,630
well_25,11/01/2022,1412,632
well_25,12/01/2022,1405,630
well_25,13/01/2022,1402,633
well_25,14/01/2022,1409,633
well_25,15/01/2022,1408,800
well_25,16/01/2022,1368,654
well_25,17/01/2022,1437,783
well_25,18/01/2022,1410,566
well_25,19/01/2022,1413,557
well_25,20/01/2022,1406,778
well_25,21/01/2022,1395,555
well_25,22/01/2022,1373,563
well_25,23/01/2022,1403,552
well_25,24/01/2022,1402,554
well_25,25/01/2022,1398,552
well_25,26/01/2022,1393,544
well_25,27/01/2022,1372,557
well_25,28/01/2022,1384,559
well_25,29/01/2022,1388,550
well_25,30/01/2022,1392,553
well_25,31/01/2022,1394,547
well_25,1/02/2022,1383,551
well_25,2/02/2022,1389,550
well_25,3/02/2022,1393,543
well_25,4/02/2022,1390,537
well_25,5/02/2022,1367,541
well_25,6/02/2022,1383,548
well_25,7/02/2022,1380,555
